"sync_date","HostID","UU","Played","TimeSpent","Type","interface","user_agent"
"2020-10-09","143",4,8,1857,"video","AN","Mozilla/5.0 (Linux; Android 10; HD1901"
"2020-10-09","65",7,28,2269,"video","AN","Mozilla/5.0 (Linux; Android 9; LLD-AL10"
"2020-10-09","150",1,2,1769,"video","AN","Mozilla/5.0 (Linux; Android 8.0.0; RNE-L22"
"2020-10-09","03",5,10,859,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 11_0_3 like Mac OS X"
"2020-10-09","207",15,62,13731,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; Redmi Y2"
"2020-10-09","31",2,3,77,"video","AN","Mozilla/5.0 (Linux; Android 10; GM1911"
"2020-10-09","203",8,30,13349,"video","AN","Mozilla/5.0 (Linux; Android 10; Nokia 7.1"
"2020-10-09","17",5,16,1714,"video","AN","Mozilla/5.0 (Linux; Android 5.1.1; A37fw"
"2020-10-09","29",20,51,17663,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-09","202",1,11,13,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 7 Pro"
"2020-10-09","158",15,70,42226,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_3 like Mac OS X"
"2020-10-09","174",6,10,758,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi K20 Pro"
"2020-10-09","38",5,18,614,"video","AN","Mozilla/5.0 (Linux; Android 10; ONEPLUS A5010"
"2020-10-09","04",2,12,2327,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A505F"
"2020-10-09","95",9,29,6816,"video","AN","Mozilla/5.0 (Linux; Android 9; SM-J730GM"
"2020-10-09","106",12,32,2150,"video","AN","Mozilla/5.0 (Linux; Android 9; CPH1937"
"2020-10-09","16",14,40,25709,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-09","169",6,15,4369,"video","AN","Mozilla/5.0 (Linux; Android 9; SM-J810G"
"2020-10-09","12",13,46,11995,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-09","201",4,18,6884,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1907"
"2020-10-09","181",3,12,3863,"video","AN","Mozilla/5.0 (iPad; CPU OS 13_1 like Mac OS X"
"2020-10-09","216",10,25,12260,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi 8"
"2020-10-09","176",3,5,2295,"video","AN","Mozilla/5.0 (Linux; Android 9; SM-G955F"
"2020-10-09","59",8,29,11514,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-09","110",12,34,7407,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1920"
"2020-10-09","22",13,89,15030,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_4_1 like Mac OS X"
"2020-10-09","01",7,19,9185,"video","AN","Mozilla/5.0 (Linux; Android 9; CPH1923"
"2020-10-09","152",7,32,7835,"video","AN","Mozilla/5.0 (Linux; Android 10; GM1911"
"2020-10-09","154",2,5,9921,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-M307F"
"2020-10-09","161",2,6,105,"video","AN","Mozilla/5.0 (Linux; Android 10; vivo 1907"
"2020-10-09","178",16,67,15812,"video","AN","Mozilla/5.0 (Linux; Android 7.1.2; Redmi Note 5"
"2020-10-10","23",10,27,4240,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A315F"
"2020-10-10","36",12,21,2853,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; POCO F1"
"2020-10-10","183",4,11,8081,"video","AN","Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-A505F"
"2020-10-10","115",3,18,5472,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; Moto G "
"2020-10-10","39",7,17,2259,"video","AN","Mozilla/5.0 (Linux; U; Android 9; en-gb; Redmi Note 8 Build/PKQ1.190616.001"
"2020-10-10","127",9,23,3369,"video","AN","Mozilla/5.0 (Linux; Android 9; Infinix X650C"
"2020-10-10","129",7,13,14209,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-M307F"
"2020-10-10","175",15,41,11781,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi 8A"
"2020-10-10","149",1,4,53,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 8 Pro"
"2020-10-10","26",2,7,4735,"video","AN","Mozilla/5.0 (Linux; Android 10; POCO F1"
"2020-10-10","143",11,40,17684,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi K20 Pro"
"2020-10-10","07",6,17,4972,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-10","145",19,48,27364,"video","AN","Mozilla/5.0 (Linux; Android 7.1.1; GIONEE F205"
"2020-10-10","156",17,53,15271,"video","AN","Mozilla/5.0 (Linux; Android 7.0; SM-N920C"
"2020-10-10","220",10,38,3291,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; TECNO IN1 Build/O11019; wv"
"2020-10-10","10",24,106,36795,"video","AN","Mozilla/5.0 (Linux; Android 9; RMX1941"
"2020-10-10","116",12,45,7484,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-10","207",2,3,0,"video","AN","Mozilla/5.0 (Linux; U; Android 10; en-us; RMX1971 Build/QKQ1.190918.001"
"2020-10-10","31",4,6,1242,"video","AN","Mozilla/5.0 (Linux; Android 9; ONEPLUS A3003"
"2020-10-10","203",14,55,21298,"video","AN","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6"
"2020-10-10","17",3,6,2573,"video","AN","Mozilla/5.0 (Linux; Android 8.0.0; SM-A520F"
"2020-10-10","202",16,81,26652,"video","AN","Mozilla/5.0 (Linux; Android 7.0; Redmi Note 4 Build/NRD90M"
"2020-10-10","173",4,9,8240,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; SM-G610F"
"2020-10-10","05",9,27,9871,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-10","118",2,11,2037,"video","AN","Mozilla/5.0 (Linux; Android 7.1.1; SM-J250F"
"2020-10-10","38",23,83,27024,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X"
"2020-10-10","04",15,72,46898,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-M315F"
"2020-10-10","95",9,15,2134,"video","AN","Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-M307F Build/QP1A.190711.020"
"2020-10-10","117",13,53,5580,"video","AN","Mozilla/5.0 (Linux; U; Android 8.1.0; en-US; CPH1809 Build/OPM1.171019.026"
"2020-10-10","37",9,30,1339,"video","AN","Mozilla/5.0 (Linux; Android 10; vivo 1920"
"2020-10-10","188",4,15,12877,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_1 like Mac OS X"
"2020-10-10","210",4,21,8134,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-M215F"
"2020-10-10","182",10,30,4476,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; Redmi 6 Build/O11019"
"2020-10-10","106",3,4,7245,"video","AN","Mozilla/5.0 (Linux; Android 10; vivo 1919"
"2020-10-10","180",11,58,22435,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A707F"
"2020-10-10","169",7,32,14130,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; Redmi Note 5"
"2020-10-10","171",2,5,126,"video","AN","Mozilla/5.0 (Linux; Android 7.0; Redmi Note 4"
"2020-10-10","35",2,5,1516,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 7"
"2020-10-10","55",9,156,2200,"video","AN","Mozilla/5.0 (Linux; Android 10; Mi A3"
"2020-10-10","177",3,5,1302,"video","AN","Mozilla/5.0 (Linux; Android 9; ONEPLUS A6000"
"2020-10-10","44",9,31,18839,"video","AN","Mozilla/5.0 (Linux; Android 10; ONEPLUS A5010"
"2020-10-10","110",13,28,23988,"video","AN","Mozilla/5.0 (Linux; Android 9; SM-G965F"
"2020-10-10","01",2,3,3405,"video","AN","Mozilla/5.0 (Linux; Android 8.0.0; SM-G935F"
"2020-10-10","152",14,43,39819,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1902"
"2020-10-10","154",1,1,0,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Y2"
"2020-10-10","33",7,27,2380,"video","AN","Mozilla/5.0 (Linux; Android 9; MI 8 Lite"
"2020-10-10","178",9,20,12111,"video","AN","Mozilla/5.0 (Linux; Android 9; Mi A1"
"2020-10-10","157",10,36,18695,"video","AN","Mozilla/5.0 (Linux; Android 10; CPH1969"
"2020-10-10","144",5,16,1026,"video","AN","Mozilla/5.0 (Linux; Android 10; vivo 1804"
"2020-10-10","89",7,32,12563,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A705GM"
"2020-10-10","172",16,51,13053,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro"
"2020-10-10","06",4,7,510,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1917"
"2020-10-10","167",1,3,149,"video","AN","Mozilla/5.0 (Linux; Android 10; GM1901"
"2020-10-11","18",2,3,3311,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-11","94",12,56,12200,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX1921"
"2020-10-11","129",6,17,5796,"video","AN","Mozilla/5.0 (Linux; Android 7.1.2; Redmi 4A"
"2020-10-11","212",44,125,17764,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-G965F"
"2020-10-11","143",7,18,4502,"video","AN","Mozilla/5.0 (Linux; Android 6.0.1; SM-J210F"
"2020-10-11","166",19,91,13748,"video","AN","Mozilla/5.0 (Linux; Android 7.0; Lenovo TB-8304F1"
"2020-10-11","220",14,33,4128,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 12_4 like Mac OS X"
"2020-10-11","116",7,15,12885,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 12_2 like Mac OS X"
"2020-10-11","207",3,10,6,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-N975F"
"2020-10-11","203",7,15,22042,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_4_1 like Mac OS X"
"2020-10-11","17",26,105,49159,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 8"
"2020-10-11","204",3,5,1185,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A217F"
"2020-10-11","202",16,91,8335,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; vivo 1726"
"2020-10-11","104",3,15,766,"video","AN","Mozilla/5.0 (Linux; Android 10; GM1911"
"2020-10-11","65",22,79,20292,"video","AN","Mozilla/5.0 (Linux; Android 9; RMX1825"
"2020-10-11","150",10,44,23164,"video","AN","Mozilla/5.0 (X11; Linux x86_64"
"2020-10-11","213",9,39,11972,"video","AN","Mozilla/5.0 (Linux; Android 9; SM-G611F"
"2020-10-11","05",26,76,9055,"video","AN","Mozilla/5.0 (Linux; Android 10; AC2001"
"2020-10-11","130",9,27,11969,"video","AN","Mozilla/5.0 (Linux; Android 9; SM-A730F"
"2020-10-11","04",5,10,9274,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; vivo 1801"
"2020-10-11","95",14,54,31308,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-11","117",12,37,12565,"video","AN","Mozilla/5.0 (Linux; Android 6.0.1; SM-J700F"
"2020-10-11","188",10,24,5775,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-M205F"
"2020-10-11","210",11,32,13055,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi 6A"
"2020-10-11","29",25,78,29137,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X"
"2020-10-11","98",5,15,1951,"video","AN","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6"
"2020-10-11","174",8,30,13765,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi 8A"
"2020-10-11","32",9,34,12697,"video","AN","Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-A715F"
"2020-10-11","128",3,19,6470,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-J610F"
"2020-10-11","114",19,79,18761,"video","AN","Mozilla/5.0 (Linux; Android 6.0.1; SM-A700FD Build/MMB29M"
"2020-10-11","28",23,66,25371,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 9 Pro"
"2020-10-11","110",6,29,21178,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-11","01",9,24,9778,"video","AN","Mozilla/5.0 (Linux; Android 10; CPH2095"
"2020-10-11","12",12,43,16424,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro"
"2020-10-11","33",15,59,6947,"video","AN","Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-A730F"
"2020-10-11","157",12,34,22686,"video","AN","Mozilla/5.0 (Linux; U; Android 9; en-gb; Redmi Note 7 Pro Build/PKQ1.181203.001"
"2020-10-11","181",12,46,24100,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-11","216",1,1,158,"video","AN","Mozilla/5.0 (Linux; Android 10; GM1901"
"2020-10-11","211",3,7,2181,"video","AN","Mozilla/5.0 (Linux; Android 6.0.1; CPH1613"
"2020-10-11","155",11,36,20230,"video","AN","Mozilla/5.0 (Linux; Android 10; CPH1937"
"2020-10-11","162",7,19,5402,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1904 Build/PPR1.180610.011; wv"
"2020-10-11","144",4,13,1720,"video","AN","Mozilla/5.0 (Linux; Android 10; Mi Note 10 Lite"
"2020-10-11","48",20,92,48455,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-11","167",2,10,548,"video","AN","Mozilla/5.0 (Linux; Android 9; SM-J701F"
"2020-10-11","36",17,56,21380,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A600G"
"2020-10-11","105",12,34,2684,"video","AN","Mozilla/5.0 (Linux; Android 7.1.1; Moto E "
"2020-10-11","183",13,40,17542,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; SM-T585"
"2020-10-11","168",7,26,33325,"video","AN","Mozilla/5.0 (Linux; Android 10; CPH2001"
"2020-10-11","115",4,25,4504,"video","AN","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4"
"2020-10-11","127",5,16,467,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-J400F"
"2020-10-12","166",20,131,11505,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A315F"
"2020-10-12","175",4,17,1903,"video","AN","Mozilla/5.0 (Linux; Android 8.0.0; SM-G965F"
"2020-10-12","149",11,25,9392,"video","AN","Mozilla/5.0 (Linux; U; Android 10; en-gb; RMX1911 Build/QKQ1.200209.002"
"2020-10-12","26",5,17,2837,"video","AN","Mozilla/5.0 (Linux; Android 10; IN2021"
"2020-10-12","17",2,6,829,"video","AN","Mozilla/5.0 (Linux; Android 10; HD1901"
"2020-10-12","07",37,100,31335,"video","AN","Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000"
"2020-10-12","145",5,15,12830,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; Redmi 6A"
"2020-10-12","24",25,101,21739,"video","AN","Mozilla/5.0 (Linux; Android 10; GM1901"
"2020-10-12","202",9,22,29859,"video","AN","Mozilla/5.0 (Linux; Android 10; GM1901"
"2020-10-12","104",10,36,15425,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-12","213",8,32,16725,"video","AN","Mozilla/5.0 (Linux; Android 10; ONEPLUS A6010"
"2020-10-12","05",7,44,1346,"video","AN","Mozilla/5.0 (Linux; Android 10; CPH2119"
"2020-10-12","160",2,4,5548,"video","AN","Mozilla/5.0 (Linux; Android 10; HD1901"
"2020-10-12","95",8,17,2461,"video","AN","Mozilla/5.0 (Linux; Android 9; SM-A305F"
"2020-10-12","117",3,13,1129,"video","AN","Mozilla/5.0 (Linux; U; Android 8.1.0; en-us; CPH1909 Build/O11019"
"2020-10-12","164",3,16,7872,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 9 Pro Max"
"2020-10-12","10",8,24,15338,"video","AN","Mozilla/5.0 (Linux; Android 7.0; SM-A710F"
"2020-10-12","34",8,19,17704,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-12","75",1,1,3397,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A505F"
"2020-10-12","02",46,195,77096,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 9 Pro"
"2020-10-12","173",5,31,8633,"video","AN","Mozilla/5.0 (Linux; Android 7.0; Redmi Note 4"
"2020-10-12","174",7,24,5578,"video","AN","Mozilla/5.0 (Linux; Android 10; CPH2061"
"2020-10-12","118",7,27,15757,"video","AN","Mozilla/5.0 (Linux; Android 10; CPH1823"
"2020-10-12","38",6,17,9970,"video","AN","Mozilla/5.0 (Linux; Android 9; SM-J730GM"
"2020-10-12","32",11,25,29838,"video","AN","Mozilla/5.0 (Linux; Android 9; Nokia 3.1 Plus"
"2020-10-12","128",9,58,25011,"video","AN","Mozilla/5.0 (Linux; Android 9; RMX1992"
"2020-10-12","37",4,12,1576,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 9 Pro Max"
"2020-10-12","106",5,14,2971,"video","AN","Mozilla/5.0 (Linux; Android 8.0.0; RNE-L22"
"2020-10-12","180",2,10,815,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi K20 Pro"
"2020-10-12","171",2,7,3269,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-12","158",9,51,4314,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-12","110",2,6,108,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro"
"2020-10-12","01",18,62,15431,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; CPH1809"
"2020-10-12","12",9,22,138844,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 6 Pro"
"2020-10-12","33",15,35,7447,"video","AN","Mozilla/5.0 (Linux; Android 9; ONEPLUS A3003"
"2020-10-12","35",9,17,6093,"video","AN","Mozilla/5.0 (Linux; Android 6.0.1; SM-G900I"
"2020-10-12","126",16,47,14385,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 7"
"2020-10-12","69",4,13,264,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-F900F"
"2020-10-12","211",2,7,1884,"video","AN","Mozilla/5.0 (Linux; Android 10; HD1901"
"2020-10-12","162",7,23,1246,"video","AN","Mozilla/5.0 (Linux; U; Android 7.1.1; en-us; CPH1729 Build/N6F26Q"
"2020-10-12","154",6,18,1259,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX1971"
"2020-10-12","119",13,55,19770,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1904"
"2020-10-12","201",1,11,0,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-12","105",11,32,4290,"video","AN","Mozilla/5.0 (Linux; Android 9; CPH1859"
"2020-10-12","176",7,32,2798,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X"
"2020-10-12","183",5,13,7967,"video","AN","Mozilla/5.0 (Linux; Android 9; ASUS_X01BDA"
"2020-10-12","22",14,52,25307,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; CPH1909"
"2020-10-12","161",1,1,3,"video","AN","Mozilla/5.0 (Linux; Android 10; HD1901"
"2020-10-12","172",4,10,6612,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; vivo 1802"
"2020-10-12","23",8,16,7060,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-12","94",4,12,82,"video","AN","Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000"
"2020-10-12","129",17,64,12704,"video","AN","Mozilla/5.0 (Linux; Android 10; POCO X2"
"2020-10-12","212",8,21,14062,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-12","146",6,10,3270,"video","AN","Mozilla/5.0 (Linux; U; Android 10; en-US; IN2011 Build/QKQ1.191222.002"
"2020-10-12","142",8,20,15598,"video","AN","Mozilla/5.0 (Linux; U; Android 10; en-in; Redmi Note 9 Build/QP1A.190711.020"
"2020-10-12","143",10,34,5908,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A715F"
"2020-10-13","213",4,8,62,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A707F"
"2020-10-13","185",24,75,31550,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-13","160",1,2,141,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX1911"
"2020-10-13","95",7,21,6517,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 6 Pro"
"2020-10-13","164",3,25,1699,"video","AN","Mozilla/5.0 (Linux; Android 10; vivo 1818"
"2020-10-13","220",29,77,24086,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX2040"
"2020-10-13","34",1,3,811,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-13","207",7,51,232,"video","AN","Mozilla/5.0 (X11; Linux x86_64"
"2020-10-13","203",2,8,1490,"video","AN","Mozilla/5.0 (Linux; Android 10; CPH1969"
"2020-10-13","27",6,18,5068,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X"
"2020-10-13","151",6,10,497,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX2151"
"2020-10-13","02",13,48,8792,"video","AN","Mozilla/5.0 (Linux; Android 8.0.0; ASUS_X00PD"
"2020-10-13","65",4,19,548,"video","AN","Mozilla/5.0 (Linux; Android 7.1.1; Moto E "
"2020-10-13","150",23,76,20580,"video","AN","Mozilla/5.0 (Linux; Android 10; TECNO KD7h"
"2020-10-13","173",5,33,17348,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-M215F"
"2020-10-13","174",9,43,8437,"video","AN","Mozilla/5.0 (Linux; Android 7.1.1; SM-J250F Build/NMF26X"
"2020-10-13","118",7,21,50064,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-N770F"
"2020-10-13","38",1,5,3538,"video","AN","Mozilla/5.0 (Linux; Android 8.0.0; SAMSUNG SM-C900F"
"2020-10-13","130",5,30,6400,"video","AN","Mozilla/5.0 (X11; Linux x86_64"
"2020-10-13","04",9,44,16305,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-13","156",2,8,2503,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1921"
"2020-10-13","188",11,26,20252,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-13","210",6,13,2200,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A515F"
"2020-10-13","106",3,17,14352,"video","AN","Mozilla/5.0 (Linux; Android 6.0.1; vivo 1606 Build/MMB29M; wv"
"2020-10-13","171",3,44,415,"video","AN","Mozilla/5.0 (Linux; Android 9; ONEPLUS A5000"
"2020-10-13","98",7,9,491,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi 6A"
"2020-10-13","01",4,25,7113,"video","AN","Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-G960F"
"2020-10-13","12",16,85,7889,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi 6A"
"2020-10-13","33",13,40,2227,"video","AN","Mozilla/5.0 (Linux; Android 10; CPH1931"
"2020-10-13","35",4,8,2188,"video","AN","Mozilla/5.0 (Linux; Android 10; GM1911"
"2020-10-13","182",16,52,8242,"video","AN","Mozilla/5.0 (Linux; Android 7.0; SM-G925I"
"2020-10-13","163",5,23,12207,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-13","69",12,39,3803,"video","AN","Mozilla/5.0 (Linux; Android 9; ONEPLUS A6010"
"2020-10-13","114",12,19,4529,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X"
"2020-10-13","162",2,3,3889,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-13","28",2,4,5191,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-G988B"
"2020-10-13","154",3,5,4,"video","AN","Mozilla/5.0 (Linux; Android 10; HD1911"
"2020-10-13","119",12,53,16254,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; BKK-AL10"
"2020-10-13","157",9,87,3103,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1907"
"2020-10-13","16",14,41,11758,"video","AN","Mozilla/5.0 (Linux; Android 9; CPH2083"
"2020-10-13","181",8,46,6085,"video","AN","Mozilla/5.0 (Linux; Android 7.0; SM-A310F"
"2020-10-13","44",21,58,15334,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A305F"
"2020-10-13","105",4,24,10609,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 8"
"2020-10-13","216",22,61,5965,"video","AN","Mozilla/5.0 (Linux; Android 10; IN2011"
"2020-10-13","176",5,16,879,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A305F"
"2020-10-13","179",19,88,20537,"video","AN","Mozilla/5.0 (Linux; Android 9; RMX1805"
"2020-10-13","120",8,25,7333,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi K20 Pro"
"2020-10-13","144",7,33,35135,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-13","172",8,21,1491,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi K20"
"2020-10-13","178",26,79,38962,"video","AN","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4"
"2020-10-13","167",11,20,10866,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1906 Build/PKQ1.190616.001; wv"
"2020-10-13","94",32,98,65339,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 12_4 like Mac OS X"
"2020-10-13","129",7,43,16696,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX2020"
"2020-10-13","212",6,20,3749,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 5 Pro"
"2020-10-13","146",2,8,1073,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 8 Pro"
"2020-10-13","142",5,16,9109,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X"
"2020-10-13","168",16,48,3859,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A217F"
"2020-10-13","89",29,122,29238,"video","AN","Mozilla/5.0 (Linux; Android 9; SM-J610F"
"2020-10-13","115",8,54,22715,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; vivo 1820"
"2020-10-13","127",18,63,26760,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX1971"
"2020-10-13","85",8,31,5097,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-M305F"
"2020-10-13","175",4,13,10415,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro"
